id,name,address,location_id,latitude,longitude,stars,rating,reviews_count,min_price,distance_to_center,property_type,photos_count,amenities,badges,popularity,popularity2,trending_speed,weights,district_name,nearest_airport,nearest_metro_station,nearest_train_station,nearest_beach
1915708802,1-комнатная квартира,"Шолохова улица, 8к1","Москва, Россия",55.63751,37.357456,0,0.0,0,34,20736,APARTMENT,13,[],,7492,0,0.0,0.2647235,Неизвестный район,5606.0,,,
1915760441,1-комнатная квартира,"Новопеределкинская улица, 10","Москва, Россия",55.641296,37.367542,0,0.0,0,36,19977,APARTMENT,8,[],,7491,0,0.0,0.2647235,Неизвестный район,6358.0,,,
1915868951,2-комнатная квартира,"Пулковское шоссе, 65к3","Санкт-Петербург, Россия",59.768612,30.329288,0,0.0,0,33,20220,APARTMENT,10,[],,7490,0,0.0,0.2647235,Неизвестный район,4328.0,,,
1863493071,Квартира,Orbitovskaya ulitsa 2b,"Сочи, Россия",43.462,39.90594,0,0.0,0,33,20319,APARTMENT,7,['Телевизор'],,7489,0,0.0,0.2647235,Сочи - Адлерский район,3193.0,,1640.0,743.0
1916320367,2-комнатная квартира,"Изумрудная улица, 40/7","Сочи, Россия",43.459106,39.90896,0,0.0,0,33,20717,APARTMENT,8,[],,7488,0,0.0,0.2647235,Сочи - Адлерский район,2834.0,,1382.0,895.0
1915868345,Студия,"Орбитовская улица, 20/12","Сочи, Россия",43.465633,39.907673,0,0.0,0,33,20154,APARTMENT,10,[],,7487,0,0.0,0.2647235,Сочи - Адлерский район,3281.0,,2061.0,982.0
1916320502,1-комнатная квартира,"Ленина улица, 256/6","Сочи, Россия",43.458874,39.905,0,0.0,0,35,20500,APARTMENT,10,[],,7486,0,0.0,0.2647235,Сочи - Адлерский район,3120.0,,1286.0,578.0
1916001143,1-комнатная квартира,"Фермерский переулок, 2/1","Сочи, Россия",43.461582,39.906834,0,0.0,0,32,20404,APARTMENT,22,[],,7485,0,0.0,0.2647235,Сочи - Адлерский район,3108.0,,1605.0,798.0
1915738306,Студия,"Известинская улица, 51","Сочи, Россия",43.472874,39.909412,0,0.0,0,32,19741,APARTMENT,14,[],,7484,0,0.0,0.2647235,Сочи - Адлерский район,3699.0,,2878.0,1312.0
1915763437,2-комнатная квартира,"Нагорный тупик, 13","Сочи, Россия",43.416664,39.931248,0,0.0,0,42,25338,APARTMENT,14,[],,7483,0,0.0,0.26470983,Сочи - Адлерский район,3665.0,,4093.0,491.0
1915849273,2-комнатная квартира,"Нагорный тупик, 13Б","Сочи, Россия",43.416862,39.931446,0,0.0,0,42,25333,APARTMENT,24,[],,7482,0,0.0,0.26470983,Сочи - Адлерский район,3640.0,,4083.0,515.0
1915682659,"2-комн. квартира, 44 кв.м. на 6 человек","Куйбышева, 36","Сочи, Россия",43.43284,39.91691,0,0.0,0,46,23230,APARTMENT,21,[],,7481,0,0.0,0.26469654,Сочи - Адлерский район,2642.0,,1954.0,514.0
1915708535,Студия,"Молодежная улица, 78","Москва, Россия",55.910107,37.390717,0,0.0,0,30,22620,APARTMENT,18,[],,7480,0,0.0,0.2646673,Москва - Северный округ,6455.0,,,4876.0
1916650271,1-комнатная квартира,"Сарицкая улица, 11","Санкт-Петербург, Россия",59.7492,30.370916,0,0.0,0,27,22577,APARTMENT,24,[],,7479,0,0.0,0.2646673,Неизвестный район,7231.0,,,
1915782905,1-комнатная квартира,"Просвещения улица, 118/1","Сочи, Россия",43.44358,39.90408,0,0.0,0,29,21649,APARTMENT,1,[],,7478,0,0.0,0.2646673,Сочи - Адлерский район,3045.0,,426.0,53.0
1915914443,"1-комн. квартира, 29 кв.м. на 2 человека","жилой район Адлер, улица Просвещения, 118/1","Сочи, Россия",43.443604,39.904034,0,0.0,0,27,21645,APARTMENT,12,[],,7477,0,0.0,0.26440716,Сочи - Адлерский район,3048.0,,423.0,54.0
1915781999,2-комнатная квартира,"Старонасыпная улица, 23","Сочи, Россия",43.430656,39.931816,0,0.0,0,29,24243,APARTMENT,7,[],,7476,0,0.0,0.2646673,Сочи - Адлерский район,2156.0,,2959.0,1704.0
1910168327,"1-комн. квартира, 25 кв.м. на 3 человека","улица Просвещения, 118к1","Сочи, Россия",43.4436,39.90401,0,0.0,0,30,21644,APARTMENT,21,[],,7475,0,0.0,0.26440716,Сочи - Адлерский район,3050.0,,423.0,53.0
1915914434,"1-комн. квартира, 29 кв.м. на 3 человека","жилой район Адлер, улица Просвещения, 118/1","Сочи, Россия",43.443634,39.90414,0,0.0,0,30,21648,APARTMENT,10,[],,7474,0,0.0,0.26440716,Сочи - Адлерский район,3039.0,,421.0,60.0
1915709087,2-комнатная квартира,"Гастелло улица, 27Б","Сочи, Россия",43.44797,39.91506,0,0.0,0,28,21925,APARTMENT,13,[],,7473,0,0.0,0.2646673,Сочи - Адлерский район,2104.0,,952.0,1051.0
1915760537,Студия,"Кирова улица, 127","Сочи, Россия",43.430668,39.928146,0,0.0,0,28,24034,APARTMENT,24,[],,7472,0,0.0,0.2646673,Сочи - Адлерский район,2275.0,,2734.0,1408.0
1915708789,Апартамент,"г.Сочи, Белорусская улица, 8","Сочи, Россия",43.440434,39.906765,0,0.0,0,27,22053,APARTMENT,18,[],,7471,0,0.0,0.2646673,Сочи - Адлерский район,2925.0,,820.0,113.0
1915762242,Апартамент,"Просвещения улица, 118/1","Сочи, Россия",43.44363,39.904045,0,0.0,0,27,21643,APARTMENT,9,[],,7470,0,0.0,0.2646673,Сочи - Адлерский район,3047.0,,420.0,57.0
1910168325,"1-комн. квартира, 31 кв.м. на 4 человека","улица Просвещения, 118к1","Сочи, Россия",43.4436,39.90401,0,0.0,0,28,21644,APARTMENT,16,[],,7469,0,0.0,0.26440716,Сочи - Адлерский район,3050.0,,423.0,53.0
1915736343,2-комнатная квартира,"Садовая улица, 5","Сочи, Россия",43.42921,39.925064,0,0.0,0,29,23977,APARTMENT,13,[],,7468,0,0.0,0.2646673,Сочи - Адлерский район,2538.0,,2677.0,1184.0
1916002337,Студия,"Старонасыпная улица, 1","Сочи, Россия",43.427547,39.92796,0,0.0,0,29,24272,APARTMENT,16,[],,7467,0,0.0,0.2646673,Сочи - Адлерский район,2594.0,,2971.0,1368.0
1915762241,Апартамент,"Просвещения улица, 118/1","Сочи, Россия",43.443596,39.903957,0,0.0,0,29,21641,APARTMENT,6,[],,7466,0,0.0,0.2646673,Сочи - Адлерский район,3055.0,,423.0,52.0
1915704340,1-комнатная квартира,"Панфилова улица, 4","Москва, Россия",55.88468,37.426754,0,0.0,0,33,19001,APARTMENT,6,[],,7465,0,0.0,0.2646402,Москва - Северный округ,9100.0,2752.0,,2434.0
1915766399,1-комнатная квартира,"Маяковского улица, 25","Москва, Россия",55.89121,37.437603,0,0.0,0,34,19163,APARTMENT,14,[],,7464,0,0.0,0.2646402,Москва - Северный округ,8454.0,3412.0,,1641.0
1916488752,Студия,"Сосновая улица, 5к1","Москва, Россия",55.67396,37.85709,0,0.0,0,33,17387,APARTMENT,7,[],,7463,0,0.0,0.2646402,Неизвестный район,21356.0,3144.0,,4484.0
1899527738,1-комнатная квартира,"Авангардная улица, 3","Москва, Россия",55.814632,37.361687,0,0.0,0,32,17498,APARTMENT,11,[],,7462,0,0.0,0.2646402,Москва - Северный округ,17211.0,1777.0,,2020.0
1916387147,1-комнатная квартира,"Производственная улица, 12к1","Москва, Россия",55.644226,37.38878,0,0.0,0,34,18733,APARTMENT,24,[],,7461,0,0.0,0.2646402,Неизвестный район,7596.0,,,
1915852071,Студия,"Лётчика Ларюшина улица, 6к2","Москва, Россия",55.677284,37.864117,0,0.0,0,32,17592,APARTMENT,24,[],,7460,0,0.0,0.2646402,Неизвестный район,21195.0,2871.0,,4498.0
1915767110,1-комнатная квартира,"Октябрьский проспект, 1к1","Москва, Россия",55.69858,37.85829,0,0.0,0,33,16258,APARTMENT,18,[],,7458,0,0.0,0.2646402,Неизвестный район,22904.0,594.0,,2109.0
1915724794,Студия,"Смольная улица, 44к1","Москва, Россия",55.869213,37.4741,0,0.0,0,32,15844,APARTMENT,7,[],,7456,1,0.0,0.2646402,Москва - Северный округ,11377.0,1597.0,,994.0
1917194511,Студия,"Бирюлевская улица, 56","Москва, Россия",55.58291,37.66864,0,0.0,0,32,19103,APARTMENT,7,[],,7455,0,0.0,0.2646402,Москва - Южный округ,23702.0,3708.0,,
1915747979,1-комнатная квартира,"Химкинский бульвар, 7к1","Москва, Россия",55.84933,37.4498,0,0.0,0,33,15098,APARTMENT,24,[],,7454,0,0.0,0.2646402,Москва - Северный округ,13172.0,638.0,,2240.0
1916652486,1-комнатная квартира,"Сосновая улица, 5к1","Москва, Россия",55.673347,37.858376,0,0.0,0,34,17492,APARTMENT,16,[],,7453,0,0.0,0.2646402,Неизвестный район,21251.0,3222.0,,4390.0
1916187178,Студия,"Сосновая улица, 5","Москва, Россия",55.67292,37.858135,0,0.0,0,34,17502,APARTMENT,24,[],,7452,0,0.0,0.2646402,Неизвестный район,21238.0,3267.0,,4352.0
1915782145,Студия,"Красногорский бульвар, 36","Москва, Россия",55.823906,37.376686,0,0.0,0,34,17095,APARTMENT,9,[],,7451,0,0.0,0.2646402,Москва - Северный округ,16030.0,503.0,,3143.0
1916487856,Студия,"Сосновая улица, 5к1","Москва, Россия",55.67396,37.85709,0,0.0,0,32,17387,APARTMENT,14,[],,7450,0,0.0,0.2646402,Неизвестный район,21356.0,3144.0,,4484.0
1899668590,Апартамент,"Авангардная улица, 5","Москва, Россия",55.813477,37.36288,0,0.0,0,32,17378,APARTMENT,10,[],,7449,0,0.0,0.2646402,Москва - Северный округ,17322.0,1798.0,,1887.0
1916293917,Студия,"Тайнинская улица, 9к1","Москва, Россия",55.88163,37.6835,0,0.0,0,33,15009,APARTMENT,15,[],,7447,0,0.0,0.2646402,Москва - Северный округ,19111.0,1516.0,2144.0,
1915774714,1-комнатная квартира,"Авангардная улица, 3","Москва, Россия",55.814632,37.361687,0,0.0,0,34,17498,APARTMENT,16,[],,7446,0,0.0,0.2646402,Москва - Северный округ,17211.0,1777.0,,2020.0
1915741326,2-комнатная квартира,"Ангарская улица, 51к2","Москва, Россия",55.882076,37.52686,0,0.0,0,34,15553,APARTMENT,9,[],,7445,0,0.0,0.2646402,Москва - Северный округ,11617.0,4372.0,,3835.0
1915712290,1-комнатная квартира,"Химкинский бульвар, 16к5","Москва, Россия",55.85272,37.440777,0,0.0,0,33,15763,APARTMENT,11,[],,7444,0,0.0,0.2646402,Москва - Северный округ,12722.0,253.0,,2892.0
1915737085,2-комнатная Квартира,"Учинская улица, 3к1","Москва, Россия",55.883324,37.536194,0,0.0,0,34,15480,APARTMENT,12,[],,7443,0,0.0,0.2646402,Москва - Северный округ,11862.0,3601.0,,
1915778552,Студия,"Широкая улица, 20","Москва, Россия",55.887062,37.66861,0,0.0,0,32,15370,APARTMENT,14,[],,7442,0,0.0,0.2646402,Москва - Северный округ,18005.0,443.0,2877.0,
1915716700,1-комнатная квартира,"2-й Тушинский проезд, 8","Москва, Россия",55.835217,37.41892,0,0.0,0,34,15521,APARTMENT,13,[],,7441,0,0.0,0.2646402,Москва - Северный округ,14579.0,1476.0,,3325.0
1916682070,Студия,"Левобережная улица, 4к14","Москва, Россия",55.869408,37.481102,0,0.0,0,32,15617,APARTMENT,15,[],,7440,0,0.0,0.2646402,Москва - Северный округ,11502.0,1642.0,,1276.0
1915751303,1-комнатная квартира,"Лётчика Ларюшина улица, 20","Москва, Россия",55.67651,37.860657,0,0.0,0,33,17443,APARTMENT,11,[],,7439,0,0.0,0.2646402,Неизвестный район,21326.0,2901.0,,4544.0
1915751304,1-комнатная квартира,"Сосновая улица, 1к2","Москва, Россия",55.672096,37.85576,0,0.0,0,33,17420,APARTMENT,13,[],,7438,0,0.0,0.2646402,Неизвестный район,21314.0,3342.0,,4327.0
1916650533,1-комнатная квартира,"Химкинский бульвар, 14к3","Москва, Россия",55.853535,37.445023,0,0.0,0,35,15642,APARTMENT,14,[],,7437,0,0.0,0.2646402,Москва - Северный округ,12666.0,469.0,,2704.0
1915719072,Студия,"Производственная улица, 12к2","Москва, Россия",55.64328,37.391098,0,0.0,0,35,18689,APARTMENT,15,[],,7435,0,0.0,0.2646402,Неизвестный район,7651.0,,,
1916433233,1-комнатная квартира,"Сосновая улица, 5к1","Москва, Россия",55.67396,37.85709,0,0.0,0,33,17387,APARTMENT,18,[],,7434,0,0.0,0.2646402,Неизвестный район,21356.0,3144.0,,4484.0
1917696450,1-комнатная квартира,"Ореховый бульвар, 41","Москва, Россия",55.61486,37.741062,0,0.0,0,32,17136,APARTMENT,6,[],,7433,0,0.0,0.2646402,Москва - Южный округ,24403.0,341.0,,
1916189855,Студия,"Дмитровское шоссе, 107к1","Москва, Россия",55.87752,37.53889,0,0.0,0,33,14814,APARTMENT,7,[],,7432,0,0.0,0.2646402,Москва - Северный округ,12473.0,3808.0,,4742.0
1916652487,1-комнатная квартира,"Лётчика Ларюшина улица, 10к1","Москва, Россия",55.67961,37.86796,0,0.0,0,34,17686,APARTMENT,12,[],,7431,0,0.0,0.2646402,Неизвестный район,21146.0,2709.0,,4304.0
1916681878,Студия,"Заречная улица, 44к2","Санкт-Петербург, Россия",60.084473,30.347256,0,0.0,0,33,15078,APARTMENT,4,[],,7430,0,0.0,0.2646402,Неизвестный район,31031.0,2093.0,4921.0,
1916298465,3-комнатная квартира,"Шлиссельбургский проспект, 5к2","Санкт-Петербург, Россия",59.840355,30.489647,0,0.0,0,36,15587,APARTMENT,21,[],,7429,0,0.0,0.2646402,Неизвестный район,10828.0,1218.0,,
1915873022,2-комнатная квартира,"Адмирала Черокова улица, 18к1","Санкт-Петербург, Россия",59.853127,30.139727,0,0.0,0,34,14647,APARTMENT,24,[],,7428,0,0.0,0.2646402,Неизвестный район,10775.0,,,962.0
1915851207,Апартамент,"Ветеранов проспект, 169к3","Санкт-Петербург, Россия",59.839718,30.114914,0,0.0,0,35,16688,APARTMENT,15,[],,7427,0,0.0,0.2646402,Неизвестный район,11438.0,,,2705.0
1915719766,1-комнатная квартира,"Заречная улица, 45к1","Санкт-Петербург, Россия",60.08256,30.353601,0,0.0,0,35,14911,APARTMENT,12,[],,7426,0,0.0,0.2646402,Неизвестный район,30846.0,2057.0,,
1917193953,Студия,"Сухумское шоссе, 47","Сочи, Россия",43.49526,39.88914,0,0.0,0,35,16920,APARTMENT,21,[],,7425,0,0.0,0.2646402,Сочи - Адлерский район,6650.0,,,431.0
1915850813,Студия,"Ленина улица, 298Б","Сочи, Россия",43.485554,39.89392,0,0.0,0,33,17881,APARTMENT,18,[],,7424,0,0.0,0.2646402,Сочи - Адлерский район,5582.0,,4312.0,1118.0
1916423250,"1-комн. квартира, 27 кв.м. на 4 человека","улица Ленина, 298В/4","Сочи, Россия",43.485863,39.89583,0,0.0,0,36,17981,APARTMENT,24,[],,7423,0,0.0,0.2639546,Сочи - Адлерский район,5504.0,,4321.0,1187.0
1916184619,Студия,"Ленина улица, 298Бк7","Сочи, Россия",43.48215,39.895233,0,0.0,0,33,18200,APARTMENT,18,[],,7422,0,0.0,0.2646402,Сочи - Адлерский район,5236.0,,3921.0,781.0
1916590631,Студия,"Платановая улица, 15","Сочи, Россия",43.51109,39.866676,0,0.0,0,34,14418,APARTMENT,13,[],,7421,0,0.0,0.2646402,Неизвестный район,9163.0,,,484.0
1915848706,1-комнатная квартира,"Ленина улица, 298Бк7","Сочи, Россия",43.48215,39.895233,0,0.0,0,36,18200,APARTMENT,13,[],,7420,0,0.0,0.2646402,Сочи - Адлерский район,5236.0,,3921.0,781.0
1916681903,1-комнатная квартира,"Платановая улица, 15","Сочи, Россия",43.51109,39.866676,0,0.0,0,34,14418,APARTMENT,18,[],,7419,1,0.0,0.2646402,Неизвестный район,9163.0,,,484.0
1915783930,1-комнатная квартира,"Ленина улица, 288","Сочи, Россия",43.47705,39.9,0,0.0,0,33,18858,APARTMENT,24,[],,7418,0,0.0,0.2646402,Сочи - Адлерский район,4565.0,,3310.0,696.0
1915768403,1-комнатная квартира,"Ленина улица, 288","Сочи, Россия",43.47705,39.9,0,0.0,0,33,18858,APARTMENT,24,[],,7417,0,0.0,0.2646402,Сочи - Адлерский район,4565.0,,3310.0,696.0
1910168462,"2-комн. квартира, 40 кв.м. на 5 человек","Ростовская улица, 3/5","Сочи, Россия",43.495354,39.892162,0,0.0,0,34,17111,APARTMENT,24,[],,7416,0,0.0,0.26325622,Сочи - Адлерский район,6507.0,,,667.0
1915783203,Студия,"Ленина улица, 298Б","Сочи, Россия",43.485523,39.893913,0,0.0,0,34,17883,APARTMENT,24,[],,7415,0,0.0,0.2646402,Сочи - Адлерский район,5580.0,,4309.0,1115.0
1915871622,Студия,"Ленина улица, 219/6Б","Сочи, Россия",43.4718,39.898457,0,0.0,0,34,19142,APARTMENT,10,[],,7414,0,0.0,0.2646402,Сочи - Адлерский район,4285.0,,2744.0,426.0
1915852075,Апартамент,"Ленина улица, 298Бк6","Сочи, Россия",43.48271,39.89505,0,0.0,0,33,18150,APARTMENT,24,[],,7413,0,0.0,0.2646402,Сочи - Адлерский район,5291.0,,3985.0,834.0
1917347759,Апартамент,"Разина улица, 17","Сочи, Россия",43.70824,39.58767,0,0.0,0,34,17352,APARTMENT,5,[],,7412,1,0.0,0.2646402,Неизвестный район,40528.0,,,1609.0
1916680453,Студия,"Ленина улица, 290/6","Сочи, Россия",43.478115,39.900173,0,0.0,0,32,18793,APARTMENT,15,[],,7411,0,0.0,0.2646402,Сочи - Адлерский район,4637.0,,3427.0,744.0
1916434971,1-комнатная квартира,"Камышовая улица, 5","Сочи, Россия",43.411186,39.95483,0,0.0,0,48,27092,APARTMENT,24,[],,7410,0,0.0,0.26460108,Сочи - Адлерский район,4331.0,,,1062.0
1915714430,1-комнатная Квартира,"Московский проспект, 224","Санкт-Петербург, Россия",59.8447,30.3236,0,0.0,0,22,11737,APARTMENT,13,[],,7409,0,0.0,0.26459664,Санкт-Петербург - Московский район,4378.0,478.0,,
1915773282,1-комнатная Квартира,"Московский проспект, 224","Санкт-Петербург, Россия",59.8447,30.3236,0,0.0,0,23,11737,APARTMENT,7,[],,7408,0,0.0,0.26459664,Санкт-Петербург - Московский район,4378.0,478.0,,
1915778074,Апартамент,"Цветочная улица, 44А","Сочи, Россия",43.418114,39.927135,0,0.0,0,46,24996,APARTMENT,16,[],,7406,0,0.0,0.26455316,Сочи - Адлерский район,3598.0,,3780.0,338.0
1915749795,Апартамент,"Цветочная улица, 44А","Сочи, Россия",43.418114,39.927135,0,0.0,0,46,24996,APARTMENT,24,[],,7405,0,0.0,0.26455316,Сочи - Адлерский район,3598.0,,3780.0,338.0
1915914431,"3-комн. квартира, 65 кв.м. на 7 человек","жилой район Адлер,улица Просвещения, 118/2","Сочи, Россия",43.4438,39.904602,0,0.0,0,51,21660,APARTMENT,13,[],,7404,0,0.0,0.2644815,Сочи - Адлерский район,2999.0,,411.0,95.0
1917451735,1-комнатная квартира,"Молодёжная улица, 78","Москва, Россия",55.910034,37.391613,0,0.0,0,30,22579,APARTMENT,21,[],,7403,0,0.0,0.2645487,Москва - Северный округ,6449.0,,,4821.0
1915771175,Студия,"Молодежная улица, 78","Москва, Россия",55.910107,37.390717,0,0.0,0,28,22620,APARTMENT,19,[],,7402,0,0.0,0.2645487,Москва - Северный округ,6455.0,,,4876.0
1915745141,Студия,"Молодежная улица, 78","Москва, Россия",55.910107,37.390717,0,0.0,0,30,22620,APARTMENT,15,[],,7401,0,0.0,0.2645487,Москва - Северный округ,6455.0,,,4876.0
1915750239,1-комнатная квартира,"Родионова улица, 5","Москва, Россия",55.905987,37.40399,0,0.0,0,28,21744,APARTMENT,24,[],,7400,0,0.0,0.2645487,Москва - Северный округ,6754.0,,,3941.0
1915784461,Студия,"Гастелло улица, 27Б","Сочи, Россия",43.447834,39.91348,0,0.0,0,27,21845,APARTMENT,16,[],,7399,0,0.0,0.2645487,Сочи - Адлерский район,2233.0,,824.0,935.0
1915663602,"1-комн. квартира, 27 кв.м. на 3 человека","Старонасыпная улица, 1","Сочи, Россия",43.427547,39.92796,0,0.0,0,28,24272,APARTMENT,24,[],,7398,0,0.0,0.2645487,Сочи - Адлерский район,2594.0,,2971.0,1368.0
1915773985,Студия,"Молодежная улица, 78","Москва, Россия",55.910107,37.390717,0,0.0,0,27,22620,APARTMENT,10,[],,7396,0,0.0,0.26453733,Москва - Северный округ,6455.0,,,4876.0
1915773982,Студия,"Молодежная улица, 78","Москва, Россия",55.910107,37.390717,0,0.0,0,30,22620,APARTMENT,24,[],,7395,0,0.0,0.26453733,Москва - Северный округ,6455.0,,,4876.0
1915760049,Студия,"Молодежная улица, 78","Москва, Россия",55.910107,37.390717,0,0.0,0,27,22620,APARTMENT,9,[],,7394,0,0.0,0.26453733,Москва - Северный округ,6455.0,,,4876.0
1916492705,1-комнатная квартира,"Молодежная улица, 61","Москва, Россия",55.90358,37.39239,0,0.0,0,30,21993,APARTMENT,10,[],,7393,0,0.0,0.26453733,Москва - Северный округ,7137.0,,,4560.0
1915708536,Студия,"Молодёжная улица, 78","Москва, Россия",55.910107,37.390717,0,0.0,0,30,22620,APARTMENT,23,[],,7392,0,0.0,0.26453733,Москва - Северный округ,6455.0,,,4876.0
1915760041,Студия,"Молодежная улица, 78","Москва, Россия",55.910107,37.390717,0,0.0,0,30,22620,APARTMENT,15,[],,7391,0,0.0,0.26453733,Москва - Северный округ,6455.0,,,4876.0
1915732356,1-комнатная квартира,"Молодежная улица, 78","Москва, Россия",55.910107,37.390717,0,0.0,0,30,22620,APARTMENT,17,[],,7390,0,0.0,0.26453733,Москва - Северный округ,6455.0,,,4876.0
1915710042,2-комнатная квартира,"Зверинская улица, 11","Санкт-Петербург, Россия",59.876278,29.924328,0,0.0,0,29,23436,APARTMENT,14,[],,7389,0,0.0,0.26453733,Неизвестный район,22826.0,,,1183.0
1915784366,1-комнатная квартира,"Бородачёва улица, 10","Санкт-Петербург, Россия",59.874165,29.912893,0,0.0,0,29,24118,APARTMENT,24,[],,7388,0,0.0,0.26453733,Неизвестный район,23350.0,,,1791.0
1915730636,2-комнатная Квартира,"Богдана Хмельницкого переулок, 10","Сочи, Россия",43.42586,39.917213,0,0.0,0,27,23818,APARTMENT,14,[],,7387,0,0.0,0.26453733,Сочи - Адлерский район,3201.0,,2643.0,812.0
1916351645,3-комнатная квартира,"Кирова улица, 30","Сочи, Россия",43.423866,39.923046,0,0.0,0,52,24299,APARTMENT,7,[],,7386,0,0.0,0.2644815,Сочи - Адлерский район,3136.0,,3062.0,956.0
1916295315,2-комнатная Квартира,"Рубинштейна улица, 5","Санкт-Петербург, Россия",59.93168,30.3452,0,0.0,0,59,2590,APARTMENT,15,[],,7385,0,0.0,0.2644658,Санкт-Петербург - Центральный район,14116.0,392.0,917.0,2397.0
1917226886,1-комнатная Квартира,"Владимирский проспект, 1/47","Санкт-Петербург, Россия",59.932137,30.34755,0,0.0,0,63,2634,APARTMENT,5,[],,7384,0,0.0,0.2644658,Санкт-Петербург - Центральный район,14186.0,432.0,811.0,2446.0
1917194859,апартамент,"Антоненко переулок, 3","Санкт-Петербург, Россия",59.930393,30.310919,0,0.0,0,55,2207,APARTMENT,14,[],,7383,0,0.0,0.26444086,Санкт-Петербург - Центральный район,13823.0,603.0,2678.0,1935.0
1915749229,2-комнатная квартира,"Моховая улица, 45","Санкт-Петербург, Россия",59.93889,30.344687,0,0.0,0,55,1996,APARTMENT,22,[],,7382,0,0.0,0.26444086,Санкт-Петербург - Центральный район,14906.0,821.0,1399.0,1832.0
1915765835,Студия,"Дмитровское шоссе, 81","Москва, Россия",55.861237,37.54906,0,0.0,0,32,12893,APARTMENT,23,[],,7381,2,0.0,0.26441652,Москва - Северный округ,14307.0,2968.0,,3003.0
1915872520,Студия,"Гостиничный проезд, 8к1","Москва, Россия",55.845924,37.576153,0,0.0,0,34,10769,APARTMENT,20,[],,7380,0,0.0,0.26441652,Москва - Северный округ,16678.0,909.0,,2636.0
1915739561,1-комнатная квартира,"Амурская улица, 1Ак5","Москва, Россия",55.80936,37.759056,0,0.0,0,34,10936,APARTMENT,13,[],,7379,0,0.0,0.26441652,Неизвестный район,27581.0,1137.0,953.0,
1915753991,Студия,"Ботаническая улица, 33Вкс1","Москва, Россия",55.840153,37.582527,0,0.0,0,33,10052,APARTMENT,13,[],,7378,0,0.0,0.26441652,Москва - Северный округ,17431.0,593.0,,2765.0
1916352127,1-комнатная квартира,"Вернадского проспект, 41с1","Москва, Россия",55.67397,37.504528,0,0.0,0,33,11224,APARTMENT,13,[],,7377,0,0.0,0.26441652,Москва - Южный округ,15484.0,336.0,,4176.0
1915776718,Студия,"Цимлянская улица, 3к3","Москва, Россия",55.6697,37.77104,0,0.0,0,33,13310,APARTMENT,22,[],,7376,0,0.0,0.26441652,Москва - Южный округ,25841.0,924.0,,
1915759389,Студия,"Флотская улица, 7к4","Москва, Россия",55.853718,37.498356,0,0.0,0,36,13564,APARTMENT,19,[],,7373,0,0.0,0.26441652,Москва - Северный округ,13518.0,1386.0,,2245.0
1916494473,2-комнатная квартира,"7-я Парковая улица, 33к2","Москва, Россия",55.80487,37.794594,0,0.0,0,32,12572,APARTMENT,10,[],,7372,0,0.0,0.26441652,Неизвестный район,29632.0,645.0,3052.0,
1916487585,1-комнатная квартира,"Флотская улица, 7к4","Москва, Россия",55.853657,37.498375,0,0.0,0,36,13557,APARTMENT,24,[],,7371,0,0.0,0.26441652,Москва - Северный округ,13525.0,1388.0,,2241.0
1916434593,2-комнатная квартира,"Лодочная улица, 9к4","Москва, Россия",55.83861,37.457386,0,0.0,0,33,13920,APARTMENT,15,[],,7370,0,0.0,0.26441652,Москва - Северный округ,14427.0,1719.0,,1077.0
1916492848,1-комнатная квартира,"Николая Химушина улица, 3к1","Москва, Россия",55.81954,37.75585,0,0.0,0,32,11480,APARTMENT,16,[],,7369,0,0.0,0.26441652,Неизвестный район,26719.0,1421.0,1718.0,
1915779758,Студия,"Серебрякова проезд, 11к1","Москва, Россия",55.84873,37.651623,0,0.0,0,33,10975,APARTMENT,14,[],,7368,0,0.0,0.26441652,Москва - Северный округ,19636.0,767.0,2444.0,
1915775164,1-комнатная квартира,"Можайское шоссе, 44","Москва, Россия",55.718147,37.41016,0,0.0,0,35,13560,APARTMENT,5,[],,7367,0,0.0,0.26441652,Неизвестный район,14776.0,2571.0,,
1916323605,Студия,"Рябиновая улица, 45к2","Москва, Россия",55.699,37.431755,0,0.0,0,32,13080,APARTMENT,15,[],,7366,0,0.0,0.26441652,Москва - Южный округ,13797.0,3668.0,,
1916323623,1-комнатная квартира,"Ленинский проспект, 91к3","Москва, Россия",55.67576,37.53231,0,0.0,0,33,10040,APARTMENT,15,[],,7365,0,0.0,0.26441652,Москва - Южный округ,17101.0,1527.0,,4972.0
1916188048,Апартамент,"Флотская улица, 7к4","Москва, Россия",55.853657,37.498375,0,0.0,0,36,13557,APARTMENT,23,[],,7364,0,0.0,0.26441652,Москва - Северный округ,13525.0,1388.0,,2241.0
1915757078,2-комнатная квартира,"Уральская улица, 4","Москва, Россия",55.811787,37.801125,0,0.0,0,32,13303,APARTMENT,7,[],,7363,0,0.0,0.26441652,Неизвестный район,29501.0,236.0,3537.0,
1915853948,1-комнатная квартира,"Енисейская улица, 12","Москва, Россия",55.86252,37.66193,0,0.0,0,33,12611,APARTMENT,19,[],,7361,0,0.0,0.26441652,Москва - Северный округ,19157.0,825.0,1273.0,
1916002056,Студия,"Ботаническая улица, 41к7","Москва, Россия",55.84578,37.583706,0,0.0,0,33,10649,APARTMENT,15,[],,7360,0,0.0,0.26441652,Москва - Северный округ,16976.0,474.0,,3047.0
