id,name,address,location_id,latitude,longitude,stars,rating,reviews_count,min_price,distance_to_center,property_type,photos_count,amenities,badges,check_in,check_out,popularity,popularity2,trending_speed,pois_distances,weights,district_name,checkinTime,checkoutTime,amenityFeature,address_Locality,street_Address,latitude_y,longitude_y,Otello_starRating,Otello_ratingValue,Otello_ratingCount,Otello_bestRating,Otello_worstRating
715744,мини отель старая москва,"ул. Маросейка, д. 13, стр. 2","Москва, Россия",55.75833,37.6364,3,8.1,712,35,1377,HOTEL,24,"0, 1, 3, 4, 6, 10, 11, 12, 18","lgbt_friendly, city",,,68691,128,0.58,"airport: 27634, airport: 41647, airport: 26889, metro_station: 573, metro_station: 377, metro_station: 822, metro_station: 732, metro_station: 789, train_station: 2324, train_station: 2435, train_station: 2178, train_station: 2130, train_station: 1499, airport: 38060",1.9407023,Москва - Центральный округ,,,,,,,,,,,,
29950800,центр отель,Невский проспект 120,"Санкт-Петербург, Россия",59.93097,30.36349,3,9.5,521,68,3368,HOTEL,24,"0, 1, 3, 4, 5, 6, 8, 10, 14, 18",modern,,,68689,59,0.48,"airport: 14224, metro_station: 938, metro_station: 465, metro_station: 174, metro_station: 1011, metro_station: 1228, train_station: 2805, train_station: 231, beach: 3197",1.9272683,Санкт-Петербург - Центральный район,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Трансфер (платный)', 'Завтрак', 'Телевизор', 'Холодильник', 'Чайник', 'Мини-бар', 'Сейф', 'Звукоизоляция', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'Круглосуточная стойка регистрации', 'Сейф', 'Хранение багажа', 'Английский', 'Китайский', 'Немецкий']",Санкт-Петербург,"Невский проспект, 120/3",59.931142,30.36408,4.0,4.9,161.0,5.0,1.0
1899526697,отель экспресс садовая,Улица Садовая 62,"Санкт-Петербург, Россия",59.92048,30.30022,4,9.0,1603,55,3414,HOTEL,24,"0, 3, 4, 5, 6, 10, 11, 14, 18",comfort,,,68688,516,2.83,"airport: 12728, metro_station: 1203, metro_station: 1286, metro_station: 1339, metro_station: 1105, metro_station: 1128, train_station: 3525, train_station: 1494, beach: 3108",1.8812081,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1900366932,елисеевский отель,"наб. Фонтанки, 64","Санкт-Петербург, Россия",59.928604,30.337597,4,8.7,532,30,2655,HOTEL,24,"0, 4, 6, 10, 14, 18",,,,68687,112,2.97,"airport: 13721, metro_station: 630, metro_station: 602, metro_station: 711, metro_station: 958, metro_station: 481, train_station: 3204, train_station: 1305, train_station: 3218, beach: 2448",2.0722013,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1915189226,отель the watson hotel,"35 Novaya Basmannaya Ulitsa стр 1 , 2 этаж","Москва, Россия",55.76987,37.66758,3,9.0,0,49,3717,HOTEL,24,"4, 6, 12, 18",,,,68686,40,0.0,"airport: 29960, airport: 42109, airport: 26878, metro_station: 1175, metro_station: 1463, metro_station: 893, metro_station: 1113, metro_station: 769, train_station: 1019, train_station: 934, train_station: 1178, train_station: 926, train_station: 1357, airport: 37199",1.9388298,Москва - Центральный округ,,,,,,,,,,,,
714578,шале де прованс,ул. Коломенская 29,"Санкт-Петербург, Россия",59.922916,30.352749,3,8.9,636,12,3629,HOTEL,24,"0, 1, 6, 18",,,,68685,194,0.62,"airport: 13226, metro_station: 566, metro_station: 955, metro_station: 942, metro_station: 689, metro_station: 276, train_station: 3673, train_station: 845, train_station: 3474, beach: 3427",1.9386488,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1389870,премиум отель,Улица Марата 22-24,"Санкт-Петербург, Россия",59.92736,30.35412,3,8.8,584,35,3278,HOTEL,24,"1, 4, 5, 6, 10, 12, 18",modern,,,68682,56,1.2,"airport: 13725, metro_station: 331, metro_station: 456, metro_station: 585, metro_station: 450, metro_station: 737, train_station: 3176, train_station: 439, beach: 3085",1.9239074,Санкт-Петербург - Центральный район,,,,,,,,,,,,
714463,гостиница русь,Артиллерийская ул.1,"Санкт-Петербург, Россия",59.941475,30.352442,4,8.2,3266,28,2213,HOTEL,24,"0, 1, 3, 4, 10, 11, 18, 20",,,,68681,301,0.38,"airport: 15254, metro_station: 1336, metro_station: 1127, metro_station: 533, metro_station: 1195, metro_station: 1517, train_station: 1617, train_station: 1433, train_station: 4847, beach: 2083",1.9307041,Санкт-Петербург - Центральный район,,,,,,,,,,,,
714415,дом дехтерева,Спасский переулок 11/1,"Санкт-Петербург, Россия",59.9282,30.31872,3,8.4,220,24,2431,HOTEL,24,"1, 3, 4, 6, 10, 12, 18",sightseeing,,,68680,253,0.0,"airport: 13591, metro_station: 199, metro_station: 191, metro_station: 167, metro_station: 927, metro_station: 874, train_station: 3714, train_station: 2357, train_station: 2594, beach: 2196",1.9332278,Санкт-Петербург - Центральный район,,,,,,,,,,,,
714458,антарес на невском проспекте,Невский проспект 147,"Санкт-Петербург, Россия",59.92589,30.37837,3,8.8,236,22,4371,HOTEL,24,"1, 3, 4, 5, 6, 10, 12, 14, 18",transport,,,68678,129,0.0,"airport: 13884, metro_station: 456, metro_station: 1431, metro_station: 393, metro_station: 1173, metro_station: 1414, train_station: 3564, train_station: 1040",1.8876013,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1912527131,izzzi у гостиного двора,переулок Крылова 5В,"Санкт-Петербург, Россия",59.93214,30.33408,3,9.4,0,31,2215,HOTEL,24,"0, 3, 6, 10, 12",,,,68677,145,0.0,"airport: 14090, metro_station: 200, metro_station: 941, metro_station: 951, metro_station: 535, metro_station: 806, train_station: 2911, train_station: 1531, train_station: 3404, beach: 2009",2.0743608,Санкт-Петербург - Центральный район,,,,,,,,,,,,
277081,герцен хаус отель,"ул. Большая Морская, д. 25, 4 этаж","Санкт-Петербург, Россия",59.93411,30.31293,3,8.6,474,46,1782,HOTEL,24,"4, 5, 6, 10, 11, 12, 18",sightseeing,,,68676,49,0.0,"airport: 14238, metro_station: 905, metro_station: 922, metro_station: 897, metro_station: 800, metro_station: 233, train_station: 3409, train_station: 2729, train_station: 3106, beach: 1521",1.9332026,Санкт-Петербург - Центральный район,,,,,,,,,,,,
527757,гостиница смольнинская,Лафонская улица 6,"Санкт-Петербург, Россия",59.94788,30.38922,4,8.5,584,26,4061,HOTEL,24,"0, 1, 3, 4, 5, 6, 9, 10, 12, 14, 17, 18",,,,68675,83,0.52,"airport: 16400, metro_station: 2624, metro_station: 2461, metro_station: 2037, metro_station: 1673, metro_station: 2420, train_station: 2055, train_station: 2595, beach: 3993",1.9766854,Санкт-Петербург - Центральный район,,,,,,,,,,,,
25164348,leohotels на рижском,"Старо-Петергофский Проспект, 9В","Санкт-Петербург, Россия",59.91385,30.27759,3,8.3,202,13,4582,HOTEL,24,"4, 10, 12, 18",,,,68674,183,0.0,"airport: 12105, metro_station: 1433, metro_station: 1423, metro_station: 2384, metro_station: 2295, metro_station: 2314, train_station: 4955, train_station: 1414, beach: 4235",1.9329798,Санкт-Петербург - Центральный район,,,,,,,,,,,,
12187403,отель старый город (хоум отель),ул. Большая Дмитровка 8 стр. 5,"Москва, Россия",55.76111,37.61624,3,8.8,713,61,1012,HOTEL,24,"4, 5, 6, 10, 12, 14, 18",city,,,68672,229,0.94,"airport: 26859, airport: 42446, airport: 25998, metro_station: 506, metro_station: 727, metro_station: 423, metro_station: 520, metro_station: 585, train_station: 2986, train_station: 2772, train_station: 2841, train_station: 2762, train_station: 2777, airport: 39286",1.9322401,Москва - Центральный округ,,,,,,,,,,,,
